index,case_key,opinion_label
3863,a2328,dissent1
3864,a2329,majority
3865,a2329,dissent1
3866,a2330,majority
3867,a2330,dissent1
3868,a2330,majority
3869,a2330,dissent2
3870,a2332,majority
3871,a2332,dissent1
3872,a2334,majority
3873,a2334,dissent1
3874,a2334,majority
3875,a2334,dissent2
3876,a2335,majority
3877,a2335,dissent1
3878,a2335,majority
3879,a2335,dissent2
3880,a2335,majority
3881,a2335,dissent3
3882,a2351,majority
3883,a2351,dissent1
3884,a2352,majority
3885,a2352,dissent1
3886,a2353,majority
3887,a2353,dissent1
3888,a2354,majority
3889,a2354,dissent1
3890,a2355,majority
3891,a2355,dissent1
3892,a2356,majority
3893,a2356,dissent1
3894,a2357,majority
3895,a2357,dissent1
3896,a2357,majority
3897,a2357,dissent2
3898,a2358,majority
3899,a2358,dissent1
3900,a2359,majority
3901,a2359,dissent1
3902,a2360,majority
3903,a2360,dissent1
3904,a2361,majority
3905,a2361,dissent1
3906,a2362,majority
3907,a2362,dissent1
3908,a2362,majority
3909,a2362,dissent2
3910,a2362,majority
3911,a2362,dissent3
3912,a2364,majority
3913,a2364,dissent1
3914,a2364,majority
3915,a2364,dissent2
3916,a2367,majority
3917,a2367,dissent1
3918,a2367,majority
3919,a2367,dissent2
3920,a2368,majority
3921,a2368,dissent1
3922,a2369,majority
3923,a2369,dissent1
3924,a2370,majority
3925,a2370,dissent1
3926,a2405,majority
3927,a2405,dissent1
3928,a2414,majority
3929,a2414,dissent1
3930,a2415,majority
3931,a2415,dissent1
3932,a2416,majority
3933,a2416,dissent1
3934,a2418,majority
3935,a2418,dissent1
3936,a2419,majority
3937,a2419,dissent1
3938,a2421,majority
3939,a2421,dissent1
3940,a2422,majority
3941,a2422,dissent1
3942,a2423,majority
3943,a2423,dissent1
3944,a2423,majority
3945,a2423,dissent2
3946,a2424,majority
3947,a2424,dissent1
3948,a2424,majority
3949,a2424,dissent2
3950,a2426,majority
3951,a2426,dissent1
3952,a2428,majority
3953,a2428,dissent1
3954,a2429,majority
3955,a2429,dissent1
3956,a2430,majority
3957,a2430,dissent1
3958,a2431,majority
3959,a2431,dissent1
3960,a2432,majority
3961,a2432,dissent1
3962,a2432,majority
3963,a2432,dissent2
3964,a2432,majority
3965,a2432,dissent3
3966,a2433,majority
3967,a2433,dissent1
3968,a2434,majority
3969,a2434,dissent1
3970,a2435,majority
3971,a2435,dissent1
3972,a2437,majority
3973,a2437,dissent1
3974,a2438,majority
3975,a2438,dissent1
3976,a2439,majority
3977,a2439,dissent1
3978,a2439,majority
3979,a2439,dissent2
3980,a2441,majority
3981,a2441,dissent1
3982,a2441,majority
3983,a2441,dissent2
3984,a2442,majority
3985,a2442,dissent1
3986,a2449,majority
3987,a2449,dissent1
3988,a2451,majority
3989,a2451,dissent1
3990,a2452,majority
3991,a2452,dissent1
3992,a2453,majority
3993,a2453,dissent1
3994,a2453,majority
3995,a2453,dissent2
3996,a2454,majority
3997,a2454,dissent1
3998,a2455,majority
3999,a2455,dissent1
4000,a2456,majority
4001,a2456,dissent1
4002,a2458,majority
4003,a2458,dissent1
4004,a2460,majority
4005,a2460,dissent1
4006,a2461,majority
4007,a2461,dissent1
4008,a2463,majority
4009,a2463,dissent1
4010,a2463,majority
4011,a2463,dissent2
4012,a2465,majority
4013,a2465,dissent1
4014,a2467,majority
4015,a2467,dissent1
4016,a2468,majority
4017,a2468,dissent1
4018,a2469,majority
4019,a2469,dissent1
4020,a2470,majority
4021,a2470,dissent1
4022,a2482,majority
4023,a2482,dissent1
4024,a2483,majority
4025,a2483,dissent1
4026,a2484,majority
4027,a2484,dissent1
4028,a2486,majority
4029,a2486,dissent1
4030,a2486,majority
4031,a2486,dissent2
4032,a2489,majority
4033,a2489,dissent1
4034,a2489,majority
4035,a2489,dissent2
4036,a2490,majority
4037,a2490,dissent1
4038,a2491,majority
4039,a2491,dissent1
4040,a2492,majority
4041,a2492,dissent1
4042,a2495,majority
4043,a2495,dissent1
4044,a2495,majority
4045,a2495,dissent2
4046,a2496,majority
4047,a2496,dissent1
4048,a2496,majority
4049,a2496,dissent2
4050,a2497,majority
4051,a2497,dissent1
4052,a2497,majority
4053,a2497,dissent2
4054,a2500,majority
4055,a2500,dissent1
4056,a2502,majority
4057,a2502,dissent1
4058,a2503,majority
4059,a2503,dissent1
4060,a2503,majority
4061,a2503,dissent2
4062,a2504,majority
4063,a2504,dissent1
4064,a2504,majority
4065,a2504,dissent2
4066,a2505,majority
4067,a2505,dissent1
4068,a2518,majority
4069,a2518,dissent1
4070,a2520,majority
4071,a2520,dissent1
4072,a2521,majority
4073,a2521,dissent1
4074,a2521,majority
4075,a2521,dissent2
4076,a2523,majority
4077,a2523,dissent1
4078,a2525,majority
4079,a2525,dissent1
4080,a2526,majority
4081,a2526,dissent1
4082,a2527,majority
4083,a2527,dissent1
4084,a2530,majority
4085,a2530,dissent1
4086,a2531,majority
4087,a2531,dissent1
4088,a2532,majority
4089,a2532,dissent1
4090,a2534,majority
4091,a2534,dissent1
4092,a2535,majority
4093,a2535,dissent1
4094,a2549,majority
4095,a2549,dissent1
4096,a2552,majority
4097,a2552,dissent1
4098,a2552,majority
4099,a2552,dissent2
4100,a2552,majority
4101,a2552,dissent3
4102,a2554,majority
4103,a2554,dissent1
4104,a2556,majority
4105,a2556,dissent1
4106,a2557,majority
4107,a2557,dissent1
4108,a2559,majority
4109,a2559,dissent1
4110,a2561,majority
4111,a2561,dissent1
4112,a2566,majority
4113,a2566,dissent1
4114,a2567,majority
4115,a2567,dissent1
4116,a2573,majority
4117,a2573,dissent1
4118,a2574,majority
4119,a2574,dissent1
4120,a2574,majority
4121,a2574,dissent2
4122,a2577,majority
4123,a2577,dissent1
4124,a2577,majority
4125,a2577,dissent2
4126,a2578,majority
4127,a2578,dissent1
4128,a2579,majority
4129,a2579,dissent1
4130,a2580,majority
4131,a2580,dissent1
4132,a2581,majority
4133,a2581,dissent1
4134,a2585,majority
4135,a2585,dissent1
4136,a2586,majority
4137,a2586,dissent1
4138,a2586,majority
4139,a2586,dissent2
4140,a2586,majority
4141,a2586,dissent3
4142,a2588,majority
4143,a2588,dissent1
4144,a2588,majority
4145,a2588,dissent2
4146,a2590,majority
4147,a2590,dissent1
4148,a2591,majority
4149,a2591,dissent1
4150,a2592,majority
4151,a2592,dissent1
4152,a2594,majority
4153,a2594,dissent1
4154,a2598,majority
4155,a2598,dissent1
4156,a2599,majority
4157,a2599,dissent1
4158,a2600,majority
4159,a2600,dissent1
4160,a2602,majority
4161,a2602,dissent1
4162,a2609,majority
4163,a2609,dissent1
4164,a2610,majority
4165,a2610,dissent1
4166,a2611,majority
4167,a2611,dissent1
4168,a2613,majority
4169,a2613,dissent1
4170,a2613,majority
4171,a2613,dissent2
4172,a2614,majority
4173,a2614,dissent1
4174,a2614,majority
4175,a2614,dissent2
4176,a2614,majority
4177,a2614,dissent3
4178,a2615,majority
4179,a2615,dissent1
4180,a2616,majority
4181,a2616,dissent1
4182,a2618,majority
4183,a2618,dissent1
4184,a2619,majority
4185,a2619,dissent1
4186,a2621,majority
4187,a2621,dissent1
4188,a2622,majority
4189,a2622,dissent1
4190,a2624,majority
4191,a2624,dissent1
4192,a2624,majority
4193,a2624,dissent2
4194,a2625,majority
4195,a2625,dissent1
4196,a2626,majority
4197,a2626,dissent1
4198,a2626,majority
4199,a2626,dissent2
4200,a2626,majority
4201,a2626,dissent3
4202,a2627,majority
4203,a2627,dissent1
4204,a2628,majority
4205,a2628,dissent1
4206,a2628,majority
4207,a2628,dissent2
4208,a2631,majority
4209,a2631,dissent1
4210,a2632,majority
4211,a2632,dissent1
4212,a2633,majority
4213,a2633,dissent1
4214,a2633,majority
4215,a2633,dissent2
4216,a2634,majority
4217,a2634,dissent1
4218,a2635,majority
4219,a2635,dissent1
4220,a2636,majority
4221,a2636,dissent1
4222,a2637,majority
4223,a2637,dissent1
4224,a2638,majority
4225,a2638,dissent1
4226,a2639,majority
4227,a2639,dissent1
4228,a2641,majority
4229,a2641,dissent1
4230,a2642,majority
4231,a2642,dissent1
4232,a2643,majority
4233,a2643,dissent1
4234,a2643,majority
4235,a2643,dissent2
4236,a2645,majority
4237,a2645,dissent1
4238,a2647,majority
4239,a2647,dissent1
4240,a2647,majority
4241,a2647,dissent2
4242,a2648,majority
4243,a2648,dissent1
4244,a2649,majority
4245,a2649,dissent1
4246,a2651,majority
4247,a2651,dissent1
4248,a2656,majority
4249,a2656,dissent1
4250,a2656,majority
4251,a2656,dissent2
4252,a2659,majority
4253,a2659,dissent1
4254,a2659,majority
4255,a2659,dissent2
4256,a2659,majority
4257,a2659,dissent3
4258,a2660,majority
4259,a2660,dissent1
4260,a2660,majority
4261,a2660,dissent2
4262,a2660,majority
4263,a2660,dissent3
4264,a2661,majority
4265,a2661,dissent1
4266,a2662,majority
4267,a2662,dissent1
4268,a2663,majority
4269,a2663,dissent1
4270,a2663,majority
4271,a2663,dissent2
4272,a2664,majority
4273,a2664,dissent1
4274,a2664,majority
4275,a2664,dissent2
4276,a2665,majority
4277,a2665,dissent1
4278,a2666,majority
4279,a2666,dissent1
4280,a2672,majority
4281,a2672,dissent1
4282,a2674,majority
4283,a2674,dissent1
4284,a2675,majority
4285,a2675,dissent1
4286,a2677,majority
4287,a2677,dissent1
4288,a2678,majority
4289,a2678,dissent1
4290,a2678,majority
4291,a2678,dissent2
4292,a2681,majority
4293,a2681,dissent1
4294,a2681,majority
4295,a2681,dissent2
4296,a2682,majority
4297,a2682,dissent1
4298,a2683,majority
4299,a2683,dissent1
4300,a2685,majority
4301,a2685,dissent1
4302,a2685,majority
4303,a2685,dissent2
4304,a2686,majority
4305,a2686,dissent1
4306,a2687,majority
4307,a2687,dissent1
4308,a2688,majority
4309,a2688,dissent1
4310,a2689,majority
4311,a2689,dissent1
4312,a2689,majority
4313,a2689,dissent2
4314,a2690,majority
4315,a2690,dissent1
4316,a2691,majority
4317,a2691,dissent1
4318,a2691,majority
4319,a2691,dissent2
4320,a2692,majority
4321,a2692,dissent1
4322,a2693,majority
4323,a2693,dissent1
4324,a2696,majority
4325,a2696,dissent1
4326,a2696,majority
4327,a2696,dissent2
4328,a2696,majority
4329,a2696,dissent3
4330,a2697,majority
4331,a2697,dissent1
4332,a2715,majority
4333,a2715,dissent1
4334,a2715,majority
4335,a2715,dissent2
4336,a2715,majority
4337,a2715,dissent3
4338,a2722,majority
4339,a2722,dissent1
4340,a2723,majority
4341,a2723,dissent1
4342,a2725,majority
4343,a2725,dissent1
4344,a2726,majority
4345,a2726,dissent1
4346,a2728,majority
4347,a2728,dissent1
4348,a2729,majority
4349,a2729,dissent1
4350,a2731,majority
4351,a2731,dissent1
4352,a2731,majority
4353,a2731,dissent2
4354,a2732,majority
4355,a2732,dissent1
4356,a2732,majority
4357,a2732,dissent2
4358,a2734,majority
4359,a2734,dissent1
4360,a2734,majority
4361,a2734,dissent2
4362,a2734,majority
4363,a2734,dissent3
4364,a2736,majority
4365,a2736,dissent1
4366,a2736,majority
4367,a2736,dissent2
4368,a2736,majority
4369,a2736,dissent3
4370,a2739,majority
4371,a2739,dissent1
4372,a2740,majority
4373,a2740,dissent1
4374,a2741,majority
4375,a2741,dissent1
4376,a2741,majority
4377,a2741,dissent2
4378,a2743,majority
4379,a2743,dissent1
4380,a2743,majority
4381,a2743,dissent2
4382,a2744,majority
4383,a2744,dissent1
4384,a2745,majority
4385,a2745,dissent1
4386,a2746,majority
4387,a2746,dissent1
4388,a2747,majority
4389,a2747,dissent1
4390,a2747,majority
4391,a2747,dissent2
4392,a2747,majority
4393,a2747,dissent3
4394,a2751,majority
4395,a2751,dissent1
4396,a2753,majority
4397,a2753,dissent1
4398,a2755,majority
4399,a2755,dissent1
4400,a2758,majority
4401,a2758,dissent1
4402,a2759,majority
4403,a2759,dissent1
4404,a2762,majority
4405,a2762,dissent1
4406,a2762,majority
4407,a2762,dissent2
4408,a2764,majority
4409,a2764,dissent1
4410,a2765,majority
4411,a2765,dissent1
4412,a2765,majority
4413,a2765,dissent2
4414,a2766,majority
4415,a2766,dissent1
4416,a2766,majority
4417,a2766,dissent2
4418,a2766,majority
4419,a2766,dissent3
4420,a2767,majority
4421,a2767,dissent1
4422,a2768,majority
4423,a2768,dissent1
4424,a2769,majority
4425,a2769,dissent1
4426,a2769,majority
4427,a2769,dissent2
4428,a2769,majority
4429,a2769,dissent3
4430,a2770,majority
4431,a2770,dissent1
4432,a2771,majority
4433,a2771,dissent1
4434,a2771,majority
4435,a2771,dissent2
4436,a2771,majority
4437,a2771,dissent3
4438,a2772,majority
4439,a2772,dissent1
4440,a2773,majority
4441,a2773,dissent1
4442,a2774,majority
4443,a2774,dissent1
4444,a2774,majority
4445,a2774,dissent2
4446,a2775,majority
4447,a2775,dissent1
4448,a2775,majority
4449,a2775,dissent2
4450,a2776,majority
4451,a2776,dissent1
4452,a2777,majority
4453,a2777,dissent1
4454,a2779,majority
4455,a2779,dissent1
4456,a2782,majority
4457,a2782,dissent1
4458,a2782,majority
4459,a2782,dissent2
4460,a2782,majority
4461,a2782,dissent3
4462,a2783,majority
4463,a2783,dissent1
4464,a2784,majority
4465,a2784,dissent1
4466,a2785,majority
4467,a2785,dissent1
4468,a2786,majority
4469,a2786,dissent1
4470,a2787,majority
4471,a2787,dissent1
4472,a2789,majority
4473,a2789,dissent1
4474,a2790,majority
4475,a2790,dissent1
4476,a2791,majority
4477,a2791,dissent1
4478,a2792,majority
4479,a2792,dissent1
4480,a2794,majority
4481,a2794,dissent1
4482,a2794,majority
4483,a2794,dissent2
4484,a2795,majority
4485,a2795,dissent1
4486,a2796,majority
4487,a2796,dissent1
4488,a2797,majority
4489,a2797,dissent1
4490,a2798,majority
4491,a2798,dissent1
4492,a2799,majority
4493,a2799,dissent1
4494,a2799,majority
4495,a2799,dissent2
4496,a2799,majority
4497,a2799,dissent3
4498,a2800,majority
4499,a2800,dissent1
4500,a2801,majority
4501,a2801,dissent1
4502,a2801,majority
4503,a2801,dissent2
4504,a2802,majority
4505,a2802,dissent1
4506,a2805,majority
4507,a2805,dissent1
4508,a2807,majority
4509,a2807,dissent1
4510,a2808,majority
4511,a2808,dissent1
4512,a2809,majority
4513,a2809,dissent1
4514,a2811,majority
4515,a2811,dissent1
4516,a2815,majority
4517,a2815,dissent1
4518,a2817,majority
4519,a2817,dissent1
4520,a2819,majority
4521,a2819,dissent1
4522,a2819,majority
4523,a2819,dissent2
4524,a2820,majority
4525,a2820,dissent1
4526,a2820,majority
4527,a2820,dissent2
4528,a2821,majority
4529,a2821,dissent1
4530,a2822,majority
4531,a2822,dissent1
4532,a2823,majority
4533,a2823,dissent1
4534,a2823,majority
4535,a2823,dissent2
4536,a2824,majority
4537,a2824,dissent1
4538,a2825,majority
4539,a2825,dissent1
4540,a2828,majority
4541,a2828,dissent1
4542,a2829,majority
4543,a2829,dissent1
4544,a2830,majority
4545,a2830,dissent1
4546,a2832,majority
4547,a2832,dissent1
4548,a2833,majority
4549,a2833,dissent1
4550,a2833,majority
4551,a2833,dissent2
4552,a2834,majority
4553,a2834,dissent1
4554,a2834,majority
4555,a2834,dissent2
4556,a2835,majority
4557,a2835,dissent1
4558,a2837,majority
4559,a2837,dissent1
4560,a2838,majority
4561,a2838,dissent1
4562,a2840,majority
4563,a2840,dissent1
4564,a2842,majority
4565,a2842,dissent1
4566,a2842,majority
4567,a2842,dissent2
4568,a2843,majority
4569,a2843,dissent1
4570,a2843,majority
4571,a2843,dissent2
4572,a2845,majority
4573,a2845,dissent1
4574,a2846,majority
4575,a2846,dissent1
4576,a2846,majority
4577,a2846,dissent2
4578,a2847,majority
4579,a2847,dissent1
4580,a2849,majority
4581,a2849,dissent1
4582,a2850,majority
4583,a2850,dissent1
4584,a2850,majority
4585,a2850,dissent2
4586,a2851,majority
4587,a2851,dissent1
4588,a2852,majority
4589,a2852,dissent1
4590,a2852,majority
4591,a2852,dissent2
4592,a2853,majority
4593,a2853,dissent1
4594,a2866,majority
4595,a2866,dissent1
4596,a2866,majority
4597,a2866,dissent2
4598,a2869,majority
4599,a2869,dissent1
4600,a2880,majority
4601,a2880,dissent1
4602,a2882,majority
4603,a2882,dissent1
4604,a2884,majority
4605,a2884,dissent1
4606,a2886,majority
4607,a2886,dissent1
4608,a2889,majority
4609,a2889,dissent1
4610,a2889,majority
4611,a2889,dissent2
4612,a2890,majority
4613,a2890,dissent1
4614,a2891,majority
4615,a2891,dissent1
4616,a2891,majority
4617,a2891,dissent2
4618,a2892,majority
4619,a2892,dissent1
4620,a2893,majority
4621,a2893,dissent1
4622,a2894,majority
4623,a2894,dissent1
4624,a2895,majority
4625,a2895,dissent1
4626,a2895,majority
4627,a2895,dissent2
4628,a2896,majority
4629,a2896,dissent1
4630,a2897,majority
4631,a2897,dissent1
4632,a2897,majority
4633,a2897,dissent2
4634,a2899,majority
4635,a2899,dissent1
4636,a2903,majority
4637,a2903,dissent1
4638,a2903,majority
4639,a2903,dissent2
4640,a2921,majority
4641,a2921,dissent1
4642,a2922,majority
4643,a2922,dissent1
4644,a2923,majority
4645,a2923,dissent1
4646,a2924,majority
4647,a2924,dissent1
4648,a2926,majority
4649,a2926,dissent1
4650,a2927,majority
4651,a2927,dissent1
4652,a2927,majority
4653,a2927,dissent2
4654,a2928,majority
4655,a2928,dissent1
4656,a2929,majority
4657,a2929,dissent1
4658,a2930,majority
4659,a2930,dissent1
4660,a2931,majority
4661,a2931,dissent1
4662,a2932,majority
4663,a2932,dissent1
4664,a2934,majority
4665,a2934,dissent1
4666,a2935,majority
4667,a2935,dissent1
4668,a2936,majority
4669,a2936,dissent1
4670,a2938,majority
4671,a2938,dissent1
4672,a2939,majority
4673,a2939,dissent1
4674,a2940,majority
4675,a2940,dissent1
4676,a2941,majority
4677,a2941,dissent1
4678,a2941,majority
4679,a2941,dissent2
4680,a2942,majority
4681,a2942,dissent1
4682,a2943,majority
4683,a2943,dissent1
4684,a2944,majority
4685,a2944,dissent1
4686,a2945,majority
4687,a2945,dissent1
4688,a2946,majority
4689,a2946,dissent1
4690,a2955,majority
4691,a2955,dissent1
4692,a2955,majority
4693,a2955,dissent2
4694,a2956,majority
4695,a2956,dissent1
4696,a2957,majority
4697,a2957,dissent1
4698,a2959,majority
4699,a2959,dissent1
4700,a2959,majority
4701,a2959,dissent2
4702,a2962,majority
4703,a2962,dissent1
4704,a2962,majority
4705,a2962,dissent2
4706,a2962,majority
4707,a2962,dissent3
4708,a2963,majority
4709,a2963,dissent1
4710,a2965,majority
4711,a2965,dissent1
4712,a2967,majority
4713,a2967,dissent1
4714,a2969,majority
4715,a2969,dissent1
4716,a2970,majority
4717,a2970,dissent1
4718,a2971,majority
4719,a2971,dissent1
4720,a2973,majority
4721,a2973,dissent1
4722,a2974,majority
4723,a2974,dissent1
4724,a2974,majority
4725,a2974,dissent2
4726,a2975,majority
4727,a2975,dissent1
4728,a2977,majority
4729,a2977,dissent1
4730,a2978,majority
4731,a2978,dissent1
4732,a2980,majority
4733,a2980,dissent1
4734,a2981,majority
4735,a2981,dissent1
4736,a2982,majority
4737,a2982,dissent1
4738,a2983,majority
4739,a2983,dissent1
4740,a2984,majority
4741,a2984,dissent1
4742,a2985,majority
4743,a2985,dissent1
4744,a2988,majority
4745,a2988,dissent1
4746,a2991,majority
4747,a2991,dissent1
4748,a2992,majority
4749,a2992,dissent1
4750,a2993,majority
4751,a2993,dissent1
4752,a2994,majority
4753,a2994,dissent1
4754,a2994,majority
4755,a2994,dissent2
4756,a2995,majority
4757,a2995,dissent1
4758,a2998,majority
4759,a2998,dissent1
4760,a2999,majority
4761,a2999,dissent1
4762,a3000,majority
4763,a3000,dissent1
4764,a3001,majority
4765,a3001,dissent1
4766,a3002,majority
4767,a3002,dissent1
4768,a3003,majority
4769,a3003,dissent1
4770,a3004,majority
4771,a3004,dissent1
4772,a3006,majority
4773,a3006,dissent1
4774,a3007,majority
4775,a3007,dissent1
4776,a3008,majority
4777,a3008,dissent1
4778,a3009,majority
4779,a3009,dissent1
4780,a3011,majority
4781,a3011,dissent1
4782,a3012,majority
4783,a3012,dissent1
4784,a3013,majority
4785,a3013,dissent1
4786,a3014,majority
4787,a3014,dissent1
4788,a3016,majority
4789,a3016,dissent1
4790,a3018,majority
4791,a3018,dissent1
4792,a3020,majority
4793,a3020,dissent1
4794,a3051,majority
4795,a3051,dissent1
4796,a3052,majority
4797,a3052,dissent1
4798,a3053,majority
4799,a3053,dissent1
4800,a3055,majority
4801,a3055,dissent1
4802,a3057,majority
4803,a3057,dissent1
4804,a3057,majority
4805,a3057,dissent2
4806,a3058,majority
4807,a3058,dissent1
4808,a3060,majority
4809,a3060,dissent1
4810,a3060,majority
4811,a3060,dissent2
4812,a3061,majority
4813,a3061,dissent1
4814,a3061,majority
4815,a3061,dissent2
4816,a3061,majority
4817,a3061,dissent3
4818,a3062,majority
4819,a3062,dissent1
4820,a3062,majority
4821,a3062,dissent2
4822,a3063,majority
4823,a3063,dissent1
4824,a3064,majority
4825,a3064,dissent1
4826,a3065,majority
4827,a3065,dissent1
4828,a3066,majority
4829,a3066,dissent1
4830,a3066,majority
4831,a3066,dissent2
4832,a3067,majority
4833,a3067,dissent1
4834,a3068,majority
4835,a3068,dissent1
4836,a3068,majority
4837,a3068,dissent2
4838,a3069,majority
4839,a3069,dissent1
4840,a3070,majority
4841,a3070,dissent1
